kod_ucznia,rok,rocznik,plec,poczta,wojewodztwo,zainteresowanie,poziom_stypendium
801915,2001,1987,M,Przecław,zachodniopomorskie,plastyka,3
801915,2002,1987,M,Przecław,zachodniopomorskie,plastyka,3
801915,2003,1987,M,Przecław,zachodniopomorskie,plastyka,3
801915,2004,1987,M,Przecław,zachodniopomorskie,plastyka,3
801915,2005,1987,M,Przecław,zachodniopomorskie,plastyka,3
28797,2001,1985,M,Brójce Lub.,lubuskie,astronomia,1
28797,2002,1985,M,Brójce Lub.,lubuskie,astronomia,1
28797,2003,1985,M,Brójce Lub.,lubuskie,astronomia,1
969754,2002,1987,K,Biała Piska,warmińsko-mazurskie,historia,1
969754,2003,1987,K,Biała Piska,warmińsko-mazurskie,historia,2
969754,2004,1987,K,Biała Piska,warmińsko-mazurskie,historia,2
210656,1999,1982,K,Sztutowo,pomorskie,geografia,2
210656,2000,1982,K,Sztutowo,pomorskie,geografia,2
166476,2008,1990,K,Inowrocław,kujawsko-pomorskie,biologia,2
971726,2001,1988,M,Oleśnica,dolnośląskie,historia,1
971726,2002,1988,M,Oleśnica,dolnośląskie,historia,1
971726,2003,1988,M,Oleśnica,dolnośląskie,historia,2
971726,2004,1988,M,Oleśnica,dolnośląskie,historia,2
971726,2005,1988,M,Oleśnica,dolnośląskie,historia,3
971726,2006,1988,M,Oleśnica,dolnośląskie,historia,2
590786,2001,1986,M,Szczecin,zachodniopomorskie,matematyka,1
590786,2002,1986,M,Szczecin,zachodniopomorskie,matematyka,1
590786,2003,1986,M,Szczecin,zachodniopomorskie,matematyka,2
590786,2004,1986,M,Szczecin,zachodniopomorskie,matematyka,2
654982,2002,1988,M,Szczecin,zachodniopomorskie,biologia,1
654982,2003,1988,M,Szczecin,zachodniopomorskie,biologia,1
654982,2004,1988,M,Szczecin,zachodniopomorskie,biologia,1
235688,1999,1981,M,Rzeszów,podkarpackie,historia,3
913642,2001,1990,M,Kraków,małopolskie,informatyka,1
913642,2003,1990,M,Kraków,małopolskie,informatyka,1
913642,2004,1990,M,Kraków,małopolskie,informatyka,2
913642,2005,1990,M,Kraków,małopolskie,informatyka,2
913642,2006,1990,M,Kraków,małopolskie,informatyka,3
913642,2007,1990,M,Kraków,małopolskie,informatyka,2
913642,2008,1990,M,Kraków,małopolskie,informatyka,3
708470,2000,1982,M,Mikołów,śląskie,fizyka,2
914045,2007,1989,M,Rzeszów,podkarpackie,geografia,2
96484,2007,1993,M,Białystok,podlaskie,astronomia,1
96484,2008,1993,M,Białystok,podlaskie,astronomia,1
265413,2008,1995,M,Sarnaki,mazowieckie,matematyka,1
265413,2009,1995,M,Sarnaki,mazowieckie,matematyka,1
43533,2009,1993,K,Jaworzno,śląskie,,2
43533,2010,1993,K,Jaworzno,śląskie,,2
929937,1999,1989,M,Ryglice,małopolskie,astronomia,1
929937,2000,1989,M,Ryglice,małopolskie,astronomia,2
929937,2001,1989,M,Ryglice,małopolskie,astronomia,1
698180,2001,1984,M,Sulmierzyce,łódzkie,humanistyka,1
698180,2002,1984,M,Sulmierzyce,łódzkie,humanistyka,3
787201,2005,1991,M,Żary,lubuskie,humanistyka,2
787201,2006,1991,M,Żary,lubuskie,humanistyka,2
787201,2007,1991,M,Żary,lubuskie,humanistyka,2
213566,2010,1993,M,Koluszki,łódzkie,astronomia,1
980222,2005,1987,K,Tarnowiec,podkarpackie,filozofia,2
342022,2006,1988,M,Stary Toruń,kujawsko-pomorskie,matematyka,2
703780,2007,1992,M,Toruń,kujawsko-pomorskie,fizyka,1
703780,2008,1992,M,Toruń,kujawsko-pomorskie,fizyka,1
509029,1997,1981,K,Rumia,gdańskie,biologia,1
475430,2004,1991,M,Warszawa,mazowieckie,,2
475430,2005,1991,M,Warszawa,mazowieckie,,2
620149,2005,1987,M,Tarnowiec,podkarpackie,matematyka,1
530460,2002,1985,M,Katowice,śląskie,biologia,3
914876,2002,1990,M,Kraków,małopolskie,,1
914876,2003,1990,M,Kraków,małopolskie,,1
914876,2004,1990,M,Kraków,małopolskie,,2
914876,2005,1990,M,Kraków,małopolskie,,2
914876,2006,1990,M,Kraków,małopolskie,,3
914876,2007,1990,M,Kraków,małopolskie,,3
914876,2008,1990,M,Kraków,małopolskie,,3
522263,2005,1993,M,Rumia,pomorskie,wielokierunkowe,1
37732,2006,1992,K,Nowy Sącz,małopolskie,plastyka,3
37732,2007,1992,K,Nowy Sącz,małopolskie,plastyka,3
37732,2008,1992,K,Nowy Sącz,małopolskie,plastyka,3
37732,2009,1992,K,Nowy Sącz,małopolskie,plastyka,3
37732,2010,1992,K,Nowy Sącz,małopolskie,plastyka,3
169430,1997,1984,K,Nowy Sącz,nowosądeckie,biologia,1
169430,1997,1984,K,Nowy Sącz,nowosądeckie,historia,1
345603,2007,1990,M,Gliwice,śląskie,matematyka,2
345603,2008,1990,M,Gliwice,śląskie,matematyka,3
650720,2009,1994,K,Bystra,śląskie,humanistyka,1
650720,2010,1994,K,Bystra,śląskie,humanistyka,1
925433,2009,1991,M,Jarosław,podkarpackie,historia,2
440958,2010,1993,M,Konin,wielkopolskie,nauki społeczne,2
624796,2000,1992,K,Kraków,małopolskie,humanistyka,1
624796,2001,1992,K,Kraków,małopolskie,humanistyka,2
624796,2002,1992,K,Kraków,małopolskie,humanistyka,2
624796,2003,1992,K,Kraków,małopolskie,humanistyka,3
624796,2004,1992,K,Kraków,małopolskie,humanistyka,3
624796,2005,1992,K,Kraków,małopolskie,humanistyka,3
624796,2006,1992,K,Kraków,małopolskie,humanistyka,3
624796,2007,1992,K,Kraków,małopolskie,humanistyka,3
624796,2008,1992,K,Kraków,małopolskie,humanistyka,3
624796,2009,1992,K,Kraków,małopolskie,humanistyka,3
239839,2004,1987,M,Gdańsk,pomorskie,chemia,3
239839,2005,1987,M,Gdańsk,pomorskie,chemia,3
42884,2001,1983,M,Radom,mazowieckie,biologia,1
989939,0,1988,M,Kraków,małopolskie,humanistyka,2
989939,2001,1988,M,Kraków,małopolskie,humanistyka,1
989939,2002,1988,M,Kraków,małopolskie,humanistyka,1
989939,2003,1988,M,Kraków,małopolskie,humanistyka,2
989939,2004,1988,M,Kraków,małopolskie,humanistyka,3
989939,2005,1988,M,Kraków,małopolskie,humanistyka,3
380355,2006,1990,M,Biadacz,opolskie,,2
380355,2007,1990,M,Biadacz,opolskie,,1
383379,2001,1984,M,Radom,mazowieckie,matematyka,1
390669,1998,1982,M,Ostrowite,kujawsko-pomorskie,fizyka,1
390669,1999,1982,M,Ostrowite,kujawsko-pomorskie,fizyka,2
390669,2000,1982,M,Ostrowite,kujawsko-pomorskie,fizyka,3
84677,2000,1983,M,Warszawa,mazowieckie,plastyka,1
84677,2001,1983,M,Warszawa,mazowieckie,plastyka,1
739266,2003,1986,M,Tychy,śląskie,matematyka,1
476907,2005,1991,M,Lubin,dolnośląskie,matematyka,1
476907,2006,1991,M,Lubin,dolnośląskie,matematyka,1
740927,2006,1988,M,Nowogard,zachodniopomorskie,humanistyka,3
882595,2006,1989,M,Wschowa,wielkopolskie,historia,1
882595,2007,1989,M,Wschowa,wielkopolskie,historia,2
8361,2001,1988,K,Warszawa,mazowieckie,historia,1
962566,2006,1991,K,Świętochłowice,śląskie,,1
962566,2007,1991,K,Świętochłowice,śląskie,,1
962566,2008,1991,K,Świętochłowice,śląskie,,2
962566,2009,1991,K,Świętochłowice,śląskie,,2
5410,2009,1998,M,Żywiec,śląskie,historia,1
5410,2010,1998,M,Żywiec,śląskie,historia,1
623974,2008,1991,M,Warszawa,mazowieckie,plastyka,3
623974,2009,1991,M,Warszawa,mazowieckie,plastyka,3
559977,2009,1996,M,Radom,mazowieckie,,3
559977,2010,1996,M,Radom,mazowieckie,,3
942153,1997,1983,M,Grębków,siedleckie,fizyka,1
942153,1997,1983,M,Grębków,siedleckie,matematyka,1
113664,1998,1986,M,Chojnice,pomorskie,biologia,1
278089,1997,1982,M,Warszawa,mazowieckie,informatyka,2
278089,1998,1982,M,Warszawa,mazowieckie,informatyka,2
278089,1999,1982,M,Warszawa,mazowieckie,informatyka,3
51686,1999,1988,M,Katowice,śląskie,,1
51686,2000,1988,M,Katowice,śląskie,,1
51686,2001,1988,M,Katowice,śląskie,,2
51686,2002,1988,M,Katowice,śląskie,,2
51686,2003,1988,M,Katowice,śląskie,,2
51686,2004,1988,M,Katowice,śląskie,,1
51686,2006,1988,M,Katowice,śląskie,,2
982211,2000,1982,M,Nowy Sącz,małopolskie,biologia,1
149655,2010,2002,K,Raciborowice Górne,dolnośląskie,wielokierunkowe,1
821855,2001,1985,M,Legnica,dolnośląskie,fizyka,1
821855,2002,1985,M,Legnica,dolnośląskie,fizyka,3
821855,2003,1985,M,Legnica,dolnośląskie,fizyka,3
109860,2006,1989,M,Bochnia,małopolskie,matematyka,3
109860,2007,1989,M,Bochnia,małopolskie,matematyka,3
985200,2010,1994,M,Warszawa,mazowieckie,matematyka,1
771529,2008,1990,M,Katowice,śląskie,filozofia,1
315913,2008,1991,M,Lublin,lubelskie,humanistyka,1
315913,2009,1991,M,Lublin,lubelskie,humanistyka,3
348594,2001,1984,M,Zręcin,podkarpackie,matematyka,2
348594,2002,1984,M,Zręcin,podkarpackie,matematyka,3
445991,2009,1993,M,Oświęcim,małopolskie,fizyka,1
445991,2010,1993,M,Oświęcim,małopolskie,fizyka,1
553976,2004,1986,K,Lubliniec,śląskie,biologia,2
880718,2006,1990,M,Wrocław,dolnośląskie,matematyka,3
880718,2007,1990,M,Wrocław,dolnośląskie,matematyka,3
880718,2008,1990,M,Wrocław,dolnośląskie,matematyka,3
247836,1998,1984,M,Knurów,śląskie,matematyka,1
247836,1999,1984,M,Knurów,śląskie,matematyka,1
247836,2000,1984,M,Knurów,śląskie,matematyka,2
247836,2001,1984,M,Knurów,śląskie,matematyka,2
247836,2002,1984,M,Knurów,śląskie,matematyka,3
353259,2000,1987,M,Łódź,łódzkie,humanistyka,2
353259,2001,1987,M,Łódź,łódzkie,humanistyka,3
353259,2002,1987,M,Łódź,łódzkie,humanistyka,3
353259,2003,1987,M,Łódź,łódzkie,humanistyka,3
353259,2004,1987,M,Łódź,łódzkie,humanistyka,3
353259,2005,1987,M,Łódź,łódzkie,humanistyka,3
928004,2000,1988,K,Siemianowice Śl.,śląskie,fizyka,1
928004,2003,1988,K,Siemianowice Śl.,śląskie,fizyka,1
779349,2003,1985,K,Tychy,śląskie,humanistyka,1
892723,2004,1987,M,Warszawa,mazowieckie,informatyka,1
169202,2005,1987,M,Częstochowa,śląskie,nauki społeczne,1
626776,2006,1988,M,Katowice,śląskie,historia,2
58517,2006,1988,M,Gdańsk,pomorskie,historia,1
879909,2007,1990,K,Zielona Góra,lubuskie,muzyka,2
189185,2008,1996,M,Poznań,wielkopolskie,matematyka,1
164237,1997,1981,M,Warszawa,warszawskie,fizyka,3
164237,1998,1981,M,Warszawa,warszawskie,fizyka,3
561234,2010,1993,K,Świdnik,lubelskie,humanistyka,1
322412,2000,1984,K,Gniew,pomorskie,chemia,1
322412,2001,1984,K,Gniew,pomorskie,chemia,1
527935,2004,1989,M,Tczew,pomorskie,biologia,1
527935,2005,1989,M,Tczew,pomorskie,biologia,1
341245,2000,1989,M,Warszawa,mazowieckie,humanistyka,1
265601,2003,1985,K,Augustów,podlaskie,biologia,1
901374,2004,1989,K,Zawiercie,śląskie,biologia,1
901374,2005,1989,K,Zawiercie,śląskie,biologia,1
901374,2006,1989,K,Zawiercie,śląskie,biologia,2
901374,2007,1989,K,Zawiercie,śląskie,biologia,3
960379,1997,1985,M,Warszawa,mazowieckie,matematyka,2
960379,1998,1985,M,Warszawa,mazowieckie,matematyka,2
960379,1999,1985,M,Warszawa,mazowieckie,matematyka,3
960379,2000,1985,M,Warszawa,mazowieckie,matematyka,3
960379,2001,1985,M,Warszawa,mazowieckie,matematyka,3
960379,2002,1985,M,Warszawa,mazowieckie,matematyka,3
907301,2008,1991,K,Szczecin,zachodniopomorskie,filozofia,1
907301,2009,1991,K,Szczecin,zachodniopomorskie,filozofia,1
265205,2007,1989,K,Boronów,śląskie,filozofia,1
895409,2007,1994,M,Bystrzyca Kłodzka,dolnośląskie,,2
895409,2008,1994,M,Bystrzyca Kłodzka,dolnośląskie,,2
895409,2009,1994,M,Bystrzyca Kłodzka,dolnośląskie,,2
440187,2008,1993,K,Rąbino,zachodniopomorskie,humanistyka,1
440187,2009,1993,K,Rąbino,zachodniopomorskie,humanistyka,2
440187,2010,1993,K,Rąbino,zachodniopomorskie,humanistyka,2
13723,2008,1990,M,Białystok,podlaskie,plastyka,1
570528,2008,1990,M,Białystok,podlaskie,plastyka,1
131374,2010,1993,M,Bielsko-Biała,śląskie,chemia,1
790854,1997,1983,K,Kraków,małopolskie,plastyka,3
790854,1998,1983,K,Kraków,małopolskie,plastyka,3
790854,1999,1983,K,Kraków,małopolskie,plastyka,3
790854,2000,1983,K,Kraków,małopolskie,plastyka,2
790854,2001,1983,K,Kraków,małopolskie,plastyka,3
842446,1999,1983,M,Łódź,łódzkie,chemia,2
842446,2000,1983,M,Łódź,łódzkie,chemia,3
842446,2001,1983,M,Łódź,łódzkie,chemia,3
191241,2000,1990,K,Borzęcin Duży,mazowieckie,humanistyka,2
191241,2001,1990,K,Borzęcin Duży,mazowieckie,humanistyka,2
191241,2002,1990,K,Borzęcin Duży,mazowieckie,humanistyka,2
191241,2003,1990,K,Borzęcin Duży,mazowieckie,humanistyka,3
191241,2004,1990,K,Borzęcin Duży,mazowieckie,humanistyka,2
191241,2005,1990,K,Borzęcin Duży,mazowieckie,humanistyka,3
191241,2006,1990,K,Borzęcin Duży,mazowieckie,humanistyka,3
191241,2007,1990,K,Borzęcin Duży,mazowieckie,humanistyka,3
191241,2008,1990,K,Borzęcin Duży,mazowieckie,humanistyka,3
745348,1998,1980,K,Bytów,słupskie,humanistyka,2
26951,2001,1986,M,Warszawa,mazowieckie,matematyka,1
651159,2002,1985,K,Gubin,lubuskie,biologia,2
651159,2003,1985,K,Gubin,lubuskie,biologia,2
697468,2002,1986,K,Kraków,małopolskie,matematyka,1
436665,2002,1987,K,Warszawa,mazowieckie,plastyka,1
436665,2003,1987,K,Warszawa,mazowieckie,plastyka,1
436665,2004,1987,K,Warszawa,mazowieckie,plastyka,3
436665,2005,1987,K,Warszawa,mazowieckie,plastyka,2
436665,2006,1987,K,Warszawa,mazowieckie,plastyka,3
164793,2003,1985,K,Włoszczowa,świętokrzyskie,biologia,2
830375,2003,1989,M,Kraków,małopolskie,plastyka,1
830375,2004,1989,M,Kraków,małopolskie,plastyka,2
830375,2005,1989,M,Kraków,małopolskie,plastyka,2
830375,2006,1989,M,Kraków,małopolskie,plastyka,2
830375,2007,1989,M,Kraków,małopolskie,plastyka,2
696957,2004,1987,M,Lubojna,śląskie,informatyka,1
696957,2005,1987,M,Lubojna,śląskie,informatyka,1
626909,2005,1989,K,Ciechanów,mazowieckie,humanistyka,1
563658,1998,1984,M,Sosnowiec,śląskie,chemia,1
563658,1999,1984,M,Sosnowiec,śląskie,chemia,2
563658,2000,1984,M,Sosnowiec,śląskie,chemia,3
563658,2001,1984,M,Sosnowiec,śląskie,chemia,3
563658,2002,1984,M,Sosnowiec,śląskie,chemia,3
827044,2005,1988,M,Warszawa,mazowieckie,chemia,3
827044,2006,1988,M,Warszawa,mazowieckie,chemia,3
596014,2007,1994,M,Lubin,lubuskie,informatyka,1
596014,2008,1994,M,Lubin,lubuskie,informatyka,2
596014,2009,1994,M,Lubin,lubuskie,informatyka,2
165740,1997,1981,M,Kraków,małopolskie,informatyka,2
165740,1998,1981,M,Kraków,małopolskie,informatyka,2
165740,1999,1981,M,Kraków,małopolskie,informatyka,2
810125,2008,1991,M,Bartoszyce,warmińsko-mazurskie,historia,1
297617,2008,1992,M,Krosno,podkarpackie,fizyka,1
132010,1998,1986,M,Warszawa,mazowieckie,plastyka,1
132010,1999,1986,M,Warszawa,mazowieckie,plastyka,1
132010,2000,1986,M,Warszawa,mazowieckie,plastyka,2
132010,2001,1986,M,Warszawa,mazowieckie,plastyka,2
132010,2002,1986,M,Warszawa,mazowieckie,plastyka,3
132010,2003,1986,M,Warszawa,mazowieckie,plastyka,2
132010,2004,1986,M,Warszawa,mazowieckie,plastyka,2
178553,1997,1979,M,Rzeszów,rzeszowskie,astronomia,2
178553,1997,1979,M,Rzeszów,rzeszowskie,fizyka,2
773938,1999,1982,M,Chorzów,śląskie,chemia,2
773938,2000,1982,M,Chorzów,śląskie,chemia,1
780937,1997,1981,M,Lublin,lubelskie,historia,3
780937,1998,1981,M,Lublin,lubelskie,historia,3
780937,1999,1981,M,Lublin,lubelskie,historia,3
66331,2000,1991,M,Chorzów,śląskie,informatyka,1
66331,2001,1991,M,Chorzów,śląskie,informatyka,2
66331,2002,1991,M,Chorzów,śląskie,informatyka,2
66331,2003,1991,M,Chorzów,śląskie,informatyka,2
66331,2004,1991,M,Chorzów,śląskie,informatyka,3
66331,2005,1991,M,Chorzów,śląskie,informatyka,2
270460,2009,1993,M,Łomża,podlaskie,biologia,1
270460,2010,1993,M,Łomża,podlaskie,biologia,2
428223,2010,1994,M,Osielsko,kujawsko-pomorskie,fizyka,1
369747,2004,1991,K,Poznań,wielkopolskie,,2
369747,2005,1991,K,Poznań,wielkopolskie,,2
369747,2006,1991,K,Poznań,wielkopolskie,,2
369747,2007,1991,K,Poznań,wielkopolskie,,2
369747,2008,1991,K,Poznań,wielkopolskie,,2
660386,2004,1994,K,Poznań,wielkopolskie,humanistyka,2
660386,2005,1994,K,Poznań,wielkopolskie,humanistyka,3
660386,2006,1994,K,Poznań,wielkopolskie,humanistyka,3
660386,2007,1994,K,Poznań,wielkopolskie,humanistyka,3
660386,2008,1994,K,Poznań,wielkopolskie,humanistyka,3
660386,2009,1994,K,Poznań,wielkopolskie,humanistyka,3
660386,2010,1994,K,Poznań,wielkopolskie,humanistyka,3
519942,2007,1992,K,Białystok,podlaskie,biologia,1
519942,2008,1992,K,Białystok,podlaskie,biologia,1
519942,2009,1992,K,Białystok,podlaskie,biologia,2
519942,2010,1992,K,Białystok,podlaskie,biologia,1
673227,2010,1992,M,Świdwin,zachodniopomorskie,historia,1
404578,1999,1981,K,Minoga,małopolskie,matematyka,1
340123,2000,1982,M,Łódź,łódzkie,fizyka,2
769395,2001,1989,M,Santok,lubuskie,biologia,1
769395,2002,1989,M,Santok,lubuskie,biologia,1
769395,2003,1989,M,Santok,lubuskie,biologia,2
769395,2004,1989,M,Santok,lubuskie,biologia,2
769395,2005,1989,M,Santok,lubuskie,biologia,1
769395,2007,1989,M,Santok,lubuskie,biologia,3
285379,2003,1985,K,Szczecin,zachodniopomorskie,humanistyka,1
639168,1998,1983,K,Radom,świętokrzyskie,chemia,1
639168,2001,1983,K,Radom,świętokrzyskie,chemia,1
33073,2002,1991,K,Koszalin,zachodniopomorskie,,1
33073,2003,1991,K,Koszalin,zachodniopomorskie,,1
33073,2004,1991,K,Koszalin,zachodniopomorskie,,2
33073,2005,1991,K,Koszalin,zachodniopomorskie,,2
33073,2006,1991,K,Koszalin,zachodniopomorskie,,3
33073,2007,1991,K,Koszalin,zachodniopomorskie,,3
33073,2008,1991,K,Koszalin,zachodniopomorskie,,3
33073,2009,1991,K,Koszalin,zachodniopomorskie,,3
228226,2003,1987,M,Garbów,lubelskie,astronomia,1
228226,2004,1987,M,Garbów,lubelskie,astronomia,1
228226,2005,1987,M,Garbów,lubelskie,astronomia,2
769091,2003,1985,M,Bieruń,śląskie,biologia,1
89280,2003,1990,M,Gliwice,śląskie,fizyka,1
89280,2004,1990,M,Gliwice,śląskie,fizyka,2
89280,2005,1990,M,Gliwice,śląskie,fizyka,2
89280,2006,1990,M,Gliwice,śląskie,fizyka,2
89280,2007,1990,M,Gliwice,śląskie,fizyka,2
89280,2008,1990,M,Gliwice,śląskie,fizyka,3
661852,2005,1989,M,Chorzów,śląskie,informatyka,1
293332,1997,1982,K,Szczecin,szczecińskie,fizyka,1
293332,1997,1982,K,Szczecin,szczecińskie,historia,1
659971,2005,1988,M,Włocławek,kujawsko-pomorskie,fizyka,1
659971,2006,1988,M,Włocławek,kujawsko-pomorskie,fizyka,1
756149,2007,1993,M,Trzebnica,dolnośląskie,biologia,1
756149,2008,1993,M,Trzebnica,dolnośląskie,biologia,2
756149,2009,1993,M,Trzebnica,dolnośląskie,biologia,3
756149,2010,1993,M,Trzebnica,dolnośląskie,biologia,1
207215,1997,1982,M,Legnica,legnickie,chemia,3
207215,1998,1982,M,Legnica,legnickie,chemia,3
752514,2007,1996,K,Zduńska Wola,łódzkie,humanistyka,1
752514,2008,1996,K,Zduńska Wola,łódzkie,humanistyka,2
752514,2009,1996,K,Zduńska Wola,łódzkie,humanistyka,2
752514,2010,1996,K,Zduńska Wola,łódzkie,humanistyka,2
545887,2008,1994,M,Bydgoszcz,kujawsko-pomorskie,informatyka,2
545887,2009,1994,M,Bydgoszcz,kujawsko-pomorskie,informatyka,2
545887,2010,1994,M,Bydgoszcz,kujawsko-pomorskie,informatyka,3
175309,2009,1994,M,Stalowa Wola,podkarpackie,matematyka,1
671201,2009,1992,M,Radom,mazowieckie,filozofia,3
671201,2010,1992,M,Radom,mazowieckie,filozofia,3
776960,2009,1993,K,Koszalin,zachodniopomorskie,plastyka,2
776960,2010,1993,K,Koszalin,zachodniopomorskie,plastyka,3
254315,2010,1993,K,Gdańsk,pomorskie,,3
624759,1999,1981,M,Ostrowiec Świetokrzyski,świętokrzyskie,informatyka,1
373176,1999,1981,K,Legnickie Pole,dolnośląskie,humanistyka,3
451571,1997,1981,K,Warszawa,warszawskie,filozofia,2
451571,1997,1981,K,Warszawa,warszawskie,humanistyka,2
521476,2000,1985,M,Rzeszów,podkarpackie,matematyka,1
561670,2001,1984,M,Legnica,dolnośląskie,historia,1
642381,2001,1984,K,Bartoszyce,warmińsko-mazurskie,humanistyka,1
642381,2002,1984,K,Bartoszyce,warmińsko-mazurskie,humanistyka,2
342624,2005,1991,K,Wesoła k. Warszawy,mazowieckie,,1
342624,2006,1991,K,Wesoła k. Warszawy,mazowieckie,,2
342624,2007,1991,K,Wesoła k. Warszawy,mazowieckie,,2
342624,2008,1991,K,Wesoła k. Warszawy,mazowieckie,,2
342624,2009,1991,K,Wesoła k. Warszawy,mazowieckie,,3
356374,2003,1989,M,Kraków,małopolskie,humanistyka,1
356374,2004,1989,M,Kraków,małopolskie,humanistyka,2
356374,2005,1989,M,Kraków,małopolskie,humanistyka,2
356374,2006,1989,M,Kraków,małopolskie,humanistyka,2
663583,1997,1984,M,Gdynia,pomorskie,matematyka,1
663583,1998,1984,M,Gdynia,pomorskie,matematyka,1
663583,1999,1984,M,Gdynia,pomorskie,matematyka,1
251965,2004,1986,M,Łódź,łódzkie,chemia,1
634856,2004,1989,M,Gdynia,pomorskie,humanistyka,2
634856,2005,1989,M,Gdynia,pomorskie,humanistyka,2
634856,2006,1989,M,Gdynia,pomorskie,humanistyka,2
634856,2007,1989,M,Gdynia,pomorskie,humanistyka,3
420482,2007,1998,M,Lublin,lubelskie,humanistyka,1
420482,2008,1998,M,Lublin,lubelskie,humanistyka,1
420482,2009,1998,M,Lublin,lubelskie,humanistyka,3
420482,2010,1998,M,Lublin,lubelskie,humanistyka,3
557061,2007,1991,M,Rzeszów,podkarpackie,matematyka,1
557061,2008,1991,M,Rzeszów,podkarpackie,matematyka,1
277591,2009,1994,M,Kielce,świętokrzyskie,biologia,1
277591,2010,1994,M,Kielce,świętokrzyskie,biologia,1
192080,2010,1993,M,Bielsko-Biała,śląskie,fizyka,1
542931,2010,1992,M,Łęczna,lubelskie,biologia,2
95259,2010,1996,M,Białystok,podlaskie,informatyka,1
590499,1997,1987,M,Warszawa,mazowieckie,biologia,1
590499,1998,1987,M,Warszawa,mazowieckie,biologia,2
590499,1999,1987,M,Warszawa,mazowieckie,biologia,2
590499,2000,1987,M,Warszawa,mazowieckie,biologia,2
590499,2001,1987,M,Warszawa,mazowieckie,biologia,2
590499,2002,1987,M,Warszawa,mazowieckie,biologia,2
590499,2003,1987,M,Warszawa,mazowieckie,biologia,3
590499,2004,1987,M,Warszawa,mazowieckie,biologia,3
590499,2005,1987,M,Warszawa,mazowieckie,biologia,3
640531,2002,1989,M,Kraków,małopolskie,humanistyka,2
640531,2003,1989,M,Kraków,małopolskie,humanistyka,3
640531,2004,1989,M,Kraków,małopolskie,humanistyka,3
640531,2005,1989,M,Kraków,małopolskie,humanistyka,3
640531,2006,1989,M,Kraków,małopolskie,humanistyka,3
640531,2007,1989,M,Kraków,małopolskie,humanistyka,3
212314,2003,1985,M,Moskorzew,świętokrzyskie,biologia,1
68845,1998,1983,K,Nowy Sącz,małopolskie,matematyka,1
111489,2002,1985,M,Łaziska Górne,śląskie,matematyka,1
111489,2003,1985,M,Łaziska Górne,śląskie,matematyka,1
916156,2003,1986,K,Wolsztyn,wielkopolskie,matematyka,1
956725,2003,1986,K,Szczecin,zachodniopomorskie,geografia,1
956725,2004,1986,K,Szczecin,zachodniopomorskie,geografia,1
224235,1998,1983,K,Płock,mazowieckie,matematyka,2
224235,1999,1983,K,Płock,mazowieckie,matematyka,1
389208,2004,1990,M,Szprotawa,lubuskie,matematyka,1
